enrollment_id,week1_activity_count,week2_activity_count,week3_activity_count,week4_activity_count,week5_activity_count
119686,54,0,73,38,181
119687,30,111,24,0,0
119688,108,2,66,56,16
119690,39,0,0,0,0
119691,0,3,0,0,0
119692,16,0,33,0,0
119693,10,0,0,0,0
119697,50,87,3,0,0
119698,0,0,12,0,0
119700,123,0,0,0,0
119702,42,0,0,0,0
119706,12,35,0,5,0
119707,3,0,0,0,0
119710,2,0,0,0,0
119713,0,2,0,0,0
119714,169,4,43,12,0
119715,25,0,0,0,0
119716,18,41,73,0,0
119718,25,9,0,0,0
119723,0,0,12,6,0
119726,0,1,0,0,0
119727,0,2,0,0,0
119729,19,58,107,1,0
119730,90,19,0,0,0
119732,0,0,19,0,0
119734,105,97,79,119,0
119735,82,16,0,0,0
119736,21,6,0,0,0
119738,0,2,0,0,0
119742,121,81,55,129,31
119746,54,0,20,5,0
119747,0,1,0,0,0
119748,0,40,5,0,0
119749,2,43,0,0,0
119750,17,0,0,0,0
119752,6,0,0,1,0
119753,2,0,0,0,0
119754,35,0,0,0,35
119755,15,0,0,0,0
119758,7,92,0,22,29
119759,93,66,11,28,0
119769,2,0,0,0,0
119771,0,1,0,0,0
119772,36,0,0,0,0
119773,45,0,0,0,12
119774,6,0,0,0,0
119777,0,14,0,0,0
119778,0,4,1,0,0
119779,0,1,0,0,0
119783,0,2,0,0,0
119784,93,38,0,49,0
119785,44,0,0,0,0
119789,0,13,0,0,0
119791,1,0,0,0,0
119792,0,6,0,0,0
119793,0,33,1,0,0
119794,21,0,0,0,0
119798,5,0,0,0,0
119801,0,12,0,0,0
119803,0,3,0,0,0
119805,1,2,19,0,0
119806,69,0,0,11,0
119813,1,0,0,0,0
119817,6,0,0,0,0
119822,0,9,0,0,0
119825,8,0,0,0,0
119832,0,5,0,0,0
119835,0,38,0,0,0
119840,2,0,0,0,0
119844,43,0,0,17,0
119845,87,0,37,0,0
119846,8,0,0,0,0
119848,115,84,37,0,0
119857,42,121,0,8,0
119858,27,0,0,0,0
119861,0,0,7,0,0
119868,47,6,0,0,0
119869,0,0,10,0,0
119870,0,0,49,0,0
119871,0,0,3,0,0
119874,0,0,16,6,0
119878,10,5,5,0,0
119883,12,0,0,0,0
119884,0,6,0,0,0
119888,0,13,0,0,0
119893,30,0,0,0,0
119898,25,0,0,0,0
119900,16,0,0,0,0
119902,0,5,0,0,0
119905,0,20,0,0,12
119906,24,0,0,0,0
119907,10,127,0,0,0
119908,17,0,0,0,0
119915,409,94,320,0,0
119917,0,6,0,0,0
119922,13,14,0,0,0
119923,83,43,16,42,35
119927,0,0,9,0,0
119932,0,1,0,0,0
119933,0,47,0,0,0
119934,28,0,0,0,0
119935,75,52,4,1,0
119937,0,1,0,0,0
119942,0,10,3,16,14
119945,169,108,7,78,0
119947,58,23,0,0,0
119948,6,0,0,0,0
119949,0,42,0,0,0
119956,91,7,0,0,0
119960,17,1,0,0,0
119966,36,0,0,0,0
119967,28,0,0,0,0
119969,0,11,0,0,0
119971,84,0,0,0,0
119973,0,26,0,0,0
119974,76,9,16,65,0
119975,88,20,0,0,0
119978,40,0,0,0,0
119980,1,0,0,0,0
119981,111,0,0,0,0
119984,27,0,0,0,0
119985,0,0,2,0,0
119989,45,0,0,0,0
119991,4,4,0,0,0
119994,0,78,0,0,0
119996,28,42,40,0,0
119999,2,0,0,0,0
120000,1,0,0,0,0
120001,27,0,0,0,0
120004,2,0,0,0,0
120011,1,5,24,0,0
120017,2,13,0,0,0
120019,41,13,0,0,0
120020,1,0,0,0,0
120021,23,27,0,0,0
120022,0,59,13,0,0
120023,4,0,0,0,0
120026,17,43,1,82,46
120031,21,0,0,0,0
120035,0,46,25,99,5
120036,0,19,2,0,0
120038,44,127,110,22,0
120042,127,10,90,161,53
120051,6,0,0,0,0
120054,116,77,53,42,11
120055,16,32,6,0,0
120056,0,3,0,0,0
120059,0,0,2,0,0
120060,142,51,63,6,0
120062,85,7,6,0,0
120069,0,31,0,0,0
120071,0,11,0,0,0
120072,45,0,0,0,0
120075,0,5,0,0,0
120081,15,0,0,0,0
120082,2,0,0,0,0
120083,26,0,0,0,0
120088,12,0,22,0,0
120091,22,0,0,0,0
120092,97,46,1,111,63
120095,32,4,0,0,6
120097,7,4,0,0,13
120099,0,1,0,0,0
120101,50,0,99,0,0
120102,0,0,10,0,0
120103,19,0,0,0,0
120104,18,21,0,18,0
120105,9,0,0,0,0
120106,6,0,10,0,0
120107,0,37,0,0,0
120111,110,43,82,19,0
120113,202,0,0,36,136
120114,0,1,0,0,0
120120,165,0,0,0,0
120121,9,0,0,0,85
120122,210,0,0,1,41
120124,0,1,0,0,0
120126,140,59,0,104,5
120127,25,0,0,0,0
120129,0,6,0,0,0
120130,2,0,0,0,19
120131,288,81,27,173,33
120134,22,94,157,0,0
120135,0,10,0,0,0
120137,21,0,0,0,0
120138,1,0,0,0,0
120142,0,9,0,0,0
120143,62,0,0,8,0
120145,32,0,0,0,0
120146,54,22,0,0,0
120149,78,20,1,24,0
120150,22,0,0,0,0
120153,213,19,1,0,0
120155,165,163,12,0,0
120157,39,0,0,0,0
120158,0,1,0,0,0
120162,0,33,0,0,0
120164,28,0,0,0,0
120166,1,0,0,0,0
120169,14,0,0,0,0
120170,0,6,0,0,0
120173,54,0,17,0,0
120177,79,118,20,42,27
120179,192,17,234,66,8
120181,2,5,0,0,4
120183,0,0,1,0,0
120184,12,0,6,0,0
120185,10,0,0,0,0
120189,81,36,0,22,0
120191,0,73,0,0,0
120194,0,1,0,0,0
120196,43,19,0,0,0
120199,3,0,0,0,0
120202,53,38,41,0,0
120204,1,0,0,0,0
120209,0,0,3,145,0
120211,1,0,0,0,0
120214,10,13,9,0,0
120218,0,0,1,0,0
120219,0,1,0,0,0
120222,44,6,66,58,38
120230,21,24,30,0,0
120231,15,0,0,0,0
120234,0,8,0,0,0
120236,18,0,0,0,0
120240,13,0,0,0,0
120246,55,0,0,14,0
120247,94,0,0,0,0
120248,23,0,0,0,0
120249,0,230,0,105,0
120250,0,16,0,7,1
120251,76,25,0,72,0
120252,1,0,0,0,0
120255,41,6,0,0,0
120259,2,0,0,0,0
120261,37,0,0,0,0
120262,0,1,0,0,0
120263,0,5,0,0,0
120265,57,0,29,0,0
120268,0,1,1,0,0
120269,0,6,0,0,0
120270,11,8,0,0,0
120272,5,3,13,1,0
120274,35,0,0,0,0
120281,1,0,64,44,0
120283,0,0,59,98,60
120291,0,21,0,0,0
120292,37,4,14,4,6
120296,0,12,0,0,0
120299,1,0,0,0,0
120302,0,1,0,0,0
120303,0,0,1,0,0
120305,54,0,0,0,0
120306,1,0,0,0,0
120308,0,28,0,0,0
120311,2,51,4,0,0
120313,0,0,1,0,0
120314,0,0,17,0,0
120318,0,24,0,0,0
120323,68,0,0,0,0
120325,4,0,0,0,0
120331,63,0,0,0,0
120332,5,0,0,0,0
120333,0,4,0,0,0
120334,41,0,0,0,0
120337,22,10,0,0,0
120348,0,1,0,0,0
120349,16,0,0,0,0
120352,0,19,0,0,0
120361,0,48,0,8,9
120362,87,0,31,1,0
120363,0,0,17,8,0
120367,1,0,0,0,0
120371,5,0,4,0,0
120373,0,3,0,0,0
120374,0,20,0,0,0
120384,0,9,0,0,0
120385,43,0,0,0,0
120388,7,0,0,0,0
120391,0,17,0,0,0
120398,0,6,0,0,0
120402,1,0,0,0,0
120403,44,23,12,0,0
120404,20,0,0,0,0
120407,27,0,0,0,0
120409,1,0,0,0,0
120410,113,6,0,0,0
120412,1,0,0,0,0
120413,21,0,0,0,0
120415,110,4,0,0,0
120421,14,20,0,0,0
120423,5,0,0,0,0
120425,0,1,0,0,0
120429,42,0,0,0,0
120430,107,45,11,103,4
120433,30,0,0,0,0
120437,0,6,0,0,0
120439,1,0,0,0,0
120441,24,0,0,0,0
120447,0,1,0,0,0
120453,0,10,0,0,0
120457,34,28,0,25,0
120460,10,11,0,0,0
120466,0,12,0,0,0
120470,0,0,1,0,0
120471,5,8,5,151,0
120475,0,0,197,0,50
120476,35,0,0,0,0
120477,6,0,0,0,0
120478,1,0,0,0,0
120479,4,0,0,0,0
120480,33,92,11,18,0
120484,0,61,0,0,0
120485,0,0,6,0,0
120488,1,0,1,0,0
120491,0,12,0,0,0
120492,15,0,0,0,0
120493,31,0,35,0,0
120496,0,11,0,0,0
120502,0,235,24,0,0
120504,0,23,7,0,0
120505,136,8,0,8,0
120506,2,0,0,0,0
120509,69,0,53,42,0
120510,0,2,0,0,0
120511,11,113,2,56,51
120517,4,158,71,8,2
120518,24,0,0,0,0
120519,0,20,0,0,0
120521,0,9,0,0,0
120524,0,14,0,0,0
120526,3,0,0,0,0
120527,0,14,0,15,0
120531,0,5,0,0,0
120533,12,0,0,0,0
120535,1,0,0,0,0
120550,0,5,0,0,0
120551,96,0,72,0,65
120554,0,5,0,0,0
120558,54,0,0,0,0
120560,6,0,0,0,0
120561,0,8,11,0,0
120563,58,0,0,0,0
120567,32,167,3,56,21
120568,47,21,75,37,15
120570,8,9,0,0,0
120571,31,13,0,26,10
120572,1,1,0,0,0
120576,31,49,1,60,0
120581,0,1,0,0,0
120582,0,1,0,0,0
120586,1,0,0,0,0
120587,0,6,8,0,0
120590,11,0,0,0,0
120596,1,0,0,0,0
120599,0,1,0,0,0
120600,0,1,0,0,0
120601,175,12,10,18,0
120603,19,0,0,0,0
120610,4,0,0,0,0
120614,1,0,0,0,0
120615,3,0,0,0,0
120617,28,257,7,98,89
120620,2,0,0,9,26
120621,0,2,0,28,84
120624,0,2,0,0,0
120625,2,0,0,0,0
120627,50,0,1,0,0
120628,1,53,11,0,0
120629,0,2,0,0,0
120631,0,2,0,0,0
120633,0,66,0,0,0
120634,4,0,0,0,0
120635,0,121,0,0,0
120643,37,9,19,0,0
120645,0,6,0,0,0
120646,15,0,0,0,0
120647,0,21,0,0,0
120648,0,4,0,0,0
120650,82,49,2,63,0
120655,23,0,0,0,0
120659,1,1,19,0,0
120661,18,0,0,0,0
120669,136,104,177,115,41
120670,0,5,0,0,0
120671,0,0,10,0,0
120676,14,0,0,0,0
120679,0,32,5,0,0
120680,1,0,0,0,0
120681,35,72,0,0,0
120683,15,0,0,0,0
120685,0,30,0,0,0
120687,0,0,1,0,0
120688,0,9,0,0,0
120689,41,21,122,19,0
120691,4,0,0,0,0
120694,13,0,0,0,0
120699,0,6,0,0,0
120702,103,2,69,75,25
120706,15,0,0,0,0
120707,62,4,25,10,30
120711,133,79,0,53,56
120713,5,0,0,7,0
120714,14,0,0,0,0
120721,18,0,24,0,0
120732,14,0,0,0,0
120735,27,0,24,0,0
120736,0,40,0,0,0
120738,4,1,0,0,0
120739,0,0,7,0,0
120748,0,1,0,0,0
120750,68,14,0,0,0
120757,0,16,0,0,0
120758,0,0,2,0,0
120760,17,0,0,0,0
120762,62,0,23,0,0
120764,0,0,2,0,0
120765,2,0,0,0,0
120766,7,0,0,0,0
120767,19,0,0,0,0
120769,16,67,0,0,0
120773,0,1,0,0,0
120776,0,2,0,0,0
120783,0,0,12,0,0
120784,130,123,15,0,0
120785,0,22,0,0,0
120786,0,1,0,0,0
120791,10,54,0,10,0
120793,5,0,0,0,0
120794,1,0,0,0,0
120795,7,7,0,0,0
120796,6,10,0,0,17
120798,42,20,12,0,0
120799,13,0,0,0,0
120800,33,22,0,0,0
120802,0,8,418,0,0
120803,0,5,0,0,0
120810,0,26,3,0,0
120814,4,0,0,0,0
120816,0,0,59,1,0
120817,1,0,0,0,0
120819,0,16,0,0,0
120820,13,4,0,0,0
120825,0,4,0,0,0
120826,0,0,1,0,0
120827,0,17,0,0,0
120830,7,0,0,0,0
120832,71,31,0,0,0
120833,0,9,0,0,0
120836,183,0,9,9,0
120840,0,7,27,51,17
120842,0,2,0,0,0
120846,0,12,0,0,0
120847,1,0,0,0,0
120851,11,0,0,0,0
120855,10,0,0,0,0
120860,0,0,5,0,0
120862,36,58,0,0,0
120863,2,0,0,0,0
120865,0,1,0,0,0
120870,0,0,1,0,0
120874,0,32,0,0,0
120876,39,88,0,0,0
120877,0,11,0,0,0
120879,16,0,0,0,0
120880,0,0,1,0,0
120885,0,6,0,0,0
120886,5,19,0,0,0
120888,200,5,0,0,315
120890,0,16,0,0,0
120893,5,13,0,0,0
120896,33,0,34,5,0
120898,52,11,4,0,4
120899,0,12,10,0,0
120900,2,0,0,0,0
120902,1,0,0,0,0
120903,0,1,0,0,0
120904,115,61,0,0,0
120914,0,36,0,0,0
120918,0,0,24,0,0
120919,0,5,0,0,0
120923,63,8,5,0,0
120924,0,129,0,0,0
120925,9,8,0,0,0
120926,37,0,4,0,0
120932,1,0,0,0,0
120936,143,62,4,29,132
120939,0,6,0,0,0
120941,2,19,0,0,0
120943,0,50,0,0,0
120947,0,8,0,0,0
120948,0,72,4,0,0
120950,0,0,0,22,0
120953,46,60,12,20,92
120955,0,70,0,0,1
120956,72,5,14,15,0
120959,9,0,0,0,0
120960,7,1,0,0,0
120961,69,0,76,0,0
120965,0,0,0,1,0
120972,127,10,38,4,0
120976,13,0,0,0,0
120977,134,145,21,104,0
120978,54,27,44,26,0
120980,6,0,0,16,0
120981,54,84,0,27,0
120983,81,55,0,45,0
120986,0,39,0,0,0
120991,11,0,0,0,0
120992,0,0,1,0,0
120994,1,0,0,0,0
120998,8,13,0,6,1
121000,0,13,0,0,0
121001,128,69,90,0,0
121004,61,0,0,0,0
121008,0,0,6,0,0
121014,0,13,0,0,0
121015,0,0,31,0,0
121017,0,15,0,0,0
121022,0,5,0,0,0
121025,0,7,0,0,0
121027,91,23,0,0,0
121032,101,0,0,0,0
121033,0,9,0,0,0
121039,0,1,0,0,0
121053,0,105,2,73,0
121054,0,16,0,0,0
121055,17,0,0,0,0
121056,29,2,8,0,0
121058,6,0,0,0,0
121059,7,0,0,0,0
121061,0,0,5,0,0
121063,0,0,0,7,0
121064,32,8,0,0,0
121067,0,1,0,0,0
121069,0,2,0,0,0
121071,0,10,0,0,0
121072,0,0,1,0,0
121077,0,0,1,0,0
121080,179,29,53,0,0
121085,91,84,2,101,0
121089,9,0,0,0,0
121090,3,0,0,0,0
121093,165,173,317,61,4
121097,0,14,0,0,0
121101,66,18,5,0,0
121102,0,9,0,0,0
121104,18,0,0,0,0
121110,20,12,5,14,0
121111,29,72,0,0,0
121114,123,0,23,3,0
121115,9,12,0,34,0
121118,0,14,0,0,0
121119,0,1,0,0,0
121122,10,6,4,0,0
121123,17,6,4,0,0
121124,45,11,0,0,0
121125,0,10,6,4,0
121127,11,0,8,0,0
121128,0,14,0,0,0
121132,9,7,0,18,0
121133,2,39,34,17,0
121135,0,0,3,0,0
121137,17,60,0,0,0
121138,0,7,0,0,0
121142,0,17,0,0,0
121144,0,17,0,0,0
121147,8,25,0,0,0
121148,0,27,0,0,0
121149,34,0,7,0,0
121152,8,0,0,0,0
121153,0,0,1,0,0
121158,5,0,0,0,0
121160,0,0,12,0,0
121161,0,14,10,85,0
121162,40,0,0,0,0
121164,0,1,192,135,0
121165,0,87,0,0,0
121168,0,1,0,0,0
121169,0,1,0,0,0
121170,0,28,0,0,0
121171,0,16,1,0,0
121173,0,6,5,8,0
121178,16,0,0,0,0
121179,0,9,0,0,0
121183,0,36,0,0,0
121184,0,176,0,0,0
121185,0,5,0,0,0
121186,0,1,0,0,0
121194,5,0,0,0,0
121195,0,6,0,0,0
121198,95,201,504,325,0
121200,0,14,0,0,0
121205,8,3,1,0,0
121208,0,0,10,0,0
121209,0,82,6,0,0
121211,38,42,0,0,0
121212,81,0,0,0,0
121213,58,84,47,40,0
121222,45,0,0,0,0
121225,0,219,1,0,0
121227,63,3,32,17,0
121228,0,0,2,0,0
121230,0,0,13,0,0
121231,4,0,0,0,0
121232,0,1,0,0,0
121236,0,28,0,0,0
121237,0,6,0,0,0
121240,144,144,97,13,26
121241,16,0,0,0,0
121245,0,27,0,0,0
121246,2,0,0,0,0
121251,0,0,8,0,0
121253,0,0,0,1,0
121255,0,1,0,0,0
121256,0,1,0,0,0
121258,0,1,0,0,0
121261,0,11,0,0,0
121262,0,0,0,21,0
121263,133,62,6,83,0
121265,0,15,0,0,0
121266,36,0,0,0,0
121270,29,73,0,0,0
121278,0,0,0,1,0
121279,0,1,0,0,0
121280,57,47,0,0,0
121281,0,92,9,0,0
121282,59,0,11,0,0
121283,0,2,0,0,0
121286,0,18,0,0,0
121290,1,0,8,0,0
121292,1,82,0,0,0
121293,9,0,0,0,0
121298,0,1,0,0,0
121301,0,6,0,0,0
121305,0,0,0,1,0
121307,0,0,0,18,0
121309,0,21,0,0,0
121311,0,0,187,1,0
121314,0,22,0,0,0
121316,0,1,0,0,0
121318,0,0,1,0,0
121321,0,120,0,0,0
121322,0,0,319,0,0
121325,0,7,0,0,0
121327,0,2,0,0,0
121329,0,1,0,0,0
121334,42,39,12,0,0
121336,0,144,0,0,0
121340,1,0,0,0,0
121348,32,35,77,64,3
121354,4,36,0,0,0
121356,0,1,0,0,0
121363,48,0,0,0,0
121364,9,0,0,0,0
121374,0,16,0,0,0
121375,0,18,0,0,0
121382,0,1,0,0,0
121383,0,1,0,0,0
121385,0,9,0,0,0
121389,0,1,0,0,0
121394,0,6,0,0,0
121395,0,1,5,0,0
121396,0,8,0,0,0
121398,46,10,1,0,0
121399,74,1,0,0,0
121400,63,13,5,0,0
121403,10,31,0,0,0
121406,1,0,0,0,0
121407,0,0,1,0,0
121409,0,8,0,0,0
121416,0,6,0,0,0
121425,0,0,0,6,0
121430,11,8,0,0,0
121431,0,1,0,0,0
121432,0,109,0,0,0
121434,18,0,0,0,0
121435,2,347,84,54,0
121436,0,0,6,0,0
121439,0,0,0,12,0
121441,5,15,0,0,0
121444,65,0,0,0,0
121445,0,2,0,5,0
121449,37,28,0,0,0
121458,0,8,0,0,0
121460,0,15,0,0,0
121463,127,35,55,0,0
121465,0,74,0,0,0
121467,0,15,0,0,0
121468,0,98,0,0,0
121469,24,66,21,0,25
121471,7,0,0,0,0
121475,137,29,0,48,0
121476,22,0,3,0,0
121477,27,0,1,0,0
121478,0,32,0,0,0
121479,0,9,0,0,0
121481,0,0,60,0,0
121486,3,0,0,0,0
121487,6,0,0,0,0
121490,0,2,0,0,0
121494,23,80,8,4,0
121498,0,2,0,0,0
121500,17,0,0,0,0
121502,0,7,0,0,0
121503,0,6,0,0,0
121507,0,8,0,0,0
121510,0,17,0,0,0
121511,0,1,0,0,0
121512,0,6,0,0,0
121513,65,167,0,0,0
121523,0,5,0,0,0
121524,0,6,0,0,0
121526,2,1,0,0,0
121528,0,16,0,0,0
121531,0,1,1,0,0
121533,0,13,0,0,0
121536,0,0,13,0,0
121542,0,0,14,0,0
121544,17,42,0,0,0
121547,0,11,0,0,0
121549,11,8,4,4,0
121551,0,0,2,0,0
121552,0,6,0,0,0
121556,0,86,0,0,0
121557,0,77,0,0,0
121560,63,19,0,0,0
121561,20,0,0,0,0
121562,4,0,0,0,0
121567,6,0,0,155,0
121570,14,0,0,0,0
121571,0,1,0,0,0
121573,0,1,0,0,0
121575,0,19,12,0,0
121578,0,1,0,0,0
121580,6,0,0,0,0
121583,0,8,0,78,0
121589,65,4,46,3,0
121590,0,27,0,0,0
121592,1,1,0,0,0
121596,13,10,0,0,0
121598,0,8,0,0,0
121601,0,18,0,0,0
121604,0,7,0,2,0
121608,0,7,0,0,0
121612,0,0,1,0,0
121614,4,0,0,0,0
121619,40,17,0,0,0
121620,0,6,0,0,0
121621,0,0,2,0,0
121622,57,31,12,53,6
121623,0,2,0,0,0
121630,0,9,0,0,0
121632,96,250,20,0,59
121634,0,2,0,0,0
121639,4,0,0,0,0
121640,0,85,0,0,0
121644,0,1,0,0,0
121647,0,37,0,0,0
121649,0,137,37,0,0
121650,0,5,0,0,0
121651,0,0,8,0,0
121655,0,1,0,0,0
121658,0,26,16,33,0
121660,1,0,0,0,0
121662,2,29,22,0,11
121664,45,13,57,39,0
121665,0,9,0,0,0
121671,0,7,0,0,0
121674,0,14,0,0,0
121675,0,39,0,0,0
121676,0,49,0,0,0
121679,0,39,0,0,0
121680,52,7,21,31,0
121681,8,0,0,0,0
121683,0,92,0,0,0
121685,0,0,10,0,0
121686,0,14,60,1,0
121691,11,0,0,0,0
121692,31,0,0,0,0
121696,34,0,13,0,0
121697,0,1,0,0,0
121698,0,6,0,0,0
121699,19,33,0,0,0
121700,74,39,0,0,0
121705,0,1,0,0,0
121706,17,0,0,0,0
121709,10,0,0,0,0
121710,44,0,0,0,0
121719,13,0,6,0,0
121720,0,4,0,0,0
121722,0,37,0,0,0
121729,22,28,0,87,71
121733,28,0,0,0,0
121734,0,17,0,0,0
121735,0,0,0,6,0
121741,0,6,0,0,0
121742,6,0,0,0,0
121748,0,1,0,0,0
121751,14,0,0,1,0
121752,0,1,0,0,0
121755,0,1,0,0,0
121761,0,126,0,0,0
121765,0,33,0,0,0
121767,0,8,0,0,0
121770,34,23,135,0,0
121773,0,7,0,0,0
121774,0,35,0,288,0
121778,11,0,0,0,0
121779,0,13,0,0,0
121781,35,21,0,0,0
121782,1,0,0,0,0
121792,41,0,0,0,0
121793,93,0,0,0,0
121796,8,0,0,0,0
121799,0,0,4,0,0
121800,1,0,0,0,0
121802,0,21,0,0,0
121804,0,1,0,0,0
121806,0,19,0,0,0
121808,0,6,0,0,0
121810,2,0,0,0,0
121811,7,21,0,0,0
121816,0,1,0,0,0
121817,15,66,0,0,0
121819,0,1,0,0,0
121822,1,0,0,0,0
121823,26,0,0,0,0
121830,0,74,87,151,0
121831,1,92,0,0,0
121832,0,17,0,0,0
121833,0,8,0,0,0
121834,0,3,65,91,0
121835,57,0,0,0,0
121836,0,6,0,0,0
121839,31,54,261,446,0
121841,2,0,0,0,0
121845,0,1,0,0,0
121853,0,9,0,0,0
121854,0,27,0,0,0
121867,1,0,0,0,0
121871,0,25,0,0,0
121873,55,61,0,56,0
121877,0,9,0,0,0
121885,0,0,11,0,0
121886,17,0,0,0,0
121887,1,0,0,0,0
121889,0,8,0,0,0
121891,63,4,0,0,0
121893,31,101,77,103,0
121895,29,1,0,0,0
121896,0,11,0,0,0
121897,0,13,0,0,0
121900,2,0,0,0,0
121901,0,33,0,0,0
121902,0,5,0,0,0
121903,40,9,0,0,0
121906,0,71,13,49,0
121907,0,1,0,0,0
121909,9,0,0,0,0
121910,0,0,406,0,0
121914,10,14,0,36,67
121923,0,11,0,0,0
121924,0,0,0,7,26
121925,0,1,0,0,0
121926,12,0,0,0,0
121937,0,2,0,0,0
121938,0,19,0,0,0
121941,0,1,0,0,0
121944,0,0,1,0,0
121948,99,71,0,0,0
121949,0,45,12,102,0
121951,0,7,0,4,0
121955,0,33,0,0,0
121956,0,5,0,0,0
121957,0,0,0,70,7
121962,0,11,0,0,0
121963,17,0,0,0,0
121967,0,1,0,0,0
121969,0,2,0,0,0
121970,9,69,0,10,0
121973,0,10,0,0,0
121979,0,0,0,2,0
121982,0,59,0,0,0
121984,0,9,0,0,0
121986,0,0,65,0,0
121996,14,0,0,0,0
122011,8,9,0,0,0
122013,45,36,9,0,0
122017,11,0,0,0,0
122024,0,0,1,0,0
122026,6,0,0,0,0
122027,46,17,0,5,3
122030,0,1,0,0,0
122031,0,45,0,0,0
122032,0,1,0,0,0
122035,0,1,7,0,0
122037,0,13,0,0,0
122038,0,1,0,0,0
122039,85,28,24,11,0
122040,0,0,110,0,0
122043,0,2,0,0,0
122045,0,49,0,0,0
122047,0,24,0,0,0
122049,0,20,0,0,0
122052,0,0,2,0,0
122055,13,16,0,0,0
122057,27,50,0,0,0
122060,9,4,0,0,0
122064,5,4,0,0,0
122065,4,4,4,0,0
122067,5,8,0,0,0
122072,0,30,0,0,0
122074,73,27,0,4,0
122077,0,89,0,0,0
122079,4,42,173,0,0
122080,73,41,0,35,0
122081,0,1,0,0,0
122083,1,0,0,0,0
122089,0,72,54,103,0
122095,0,32,10,147,0
122100,76,18,0,0,0
122111,0,0,40,108,9
122113,0,1,0,0,0
122119,0,87,0,0,0
122125,0,67,40,29,27
122127,0,0,0,124,51
122128,20,0,0,0,0
122132,0,0,0,85,0
122133,0,62,38,62,0
122136,14,142,208,1,0
122144,31,112,55,155,18
122149,0,176,105,29,0
122157,0,393,283,121,0
122162,0,0,0,5,0
122163,0,0,0,1,0
122165,0,0,0,147,32
122171,0,0,0,4,0
122177,0,6,0,0,0
122179,0,0,0,283,0
122181,18,0,0,0,0
122185,0,0,108,211,0
122186,0,93,0,0,0
122195,83,79,0,0,0
122196,0,14,154,63,110
122198,19,0,0,0,0
122202,0,38,0,0,0
122209,0,122,0,0,0
122212,67,0,0,0,0
122213,62,31,19,71,28
122218,85,97,7,76,0
122222,25,57,613,620,0
122224,0,0,0,55,0
122225,58,0,101,6,0
122230,0,66,44,49,0
122232,0,0,0,1,0
122234,0,0,0,17,0
122235,0,0,0,21,0
122236,47,0,0,0,0
122238,0,1,0,0,0
122240,0,121,37,0,0
122244,0,1,0,0,0
122249,0,0,0,43,0
122250,0,0,0,84,10
122252,0,0,0,11,0
122255,65,45,6,106,0
122261,0,1,0,0,0
122263,0,11,0,0,0
122265,0,0,0,16,0
122267,21,343,686,543,8
122275,1,0,0,0,0
122279,0,0,0,35,0
122282,23,0,0,0,0
122284,68,72,36,45,0
122286,3,33,0,26,0
122291,0,7,0,0,0
122294,0,6,0,0,0
122296,0,20,0,0,0
122297,17,0,0,0,0
122302,0,219,100,235,0
122304,9,0,0,0,0
122305,18,0,0,0,0
122306,24,83,20,19,0
122307,0,0,0,15,0
122310,0,200,0,0,0
122311,0,0,7,50,1
122313,71,0,0,0,0
122314,0,141,26,69,46
122319,1,0,0,0,0
122323,0,0,0,11,0
122324,0,235,119,92,6
122325,0,0,0,41,8
122326,0,32,0,30,0
122327,16,0,0,0,0
122333,0,0,0,25,0
122337,0,234,4,20,0
122343,0,0,0,63,0
122350,0,28,0,0,0
122351,12,21,0,0,0
122353,134,20,29,0,0
122359,0,158,19,0,0
122363,0,1,0,0,0
122365,0,0,0,11,0
122368,7,108,4,0,0
122370,1,0,0,0,0
122371,45,127,53,101,0
122372,78,37,0,4,0
122377,0,0,0,100,7
122378,156,37,0,0,0
122386,0,101,0,0,0
122388,0,1,0,0,0
122390,0,2,0,0,0
122398,98,71,34,111,0
122401,0,1,0,0,0
122403,0,8,0,0,0
122405,0,0,0,117,77
122407,62,31,0,14,0
122412,0,0,0,15,0
122416,72,167,11,5,0
122419,0,720,129,0,0
122420,5,0,0,0,0
122424,0,0,0,123,7
122428,0,0,0,102,0
122435,0,0,0,65,0
122441,36,46,28,33,0
122444,135,69,36,33,0
122448,42,0,0,0,0
122449,50,100,36,64,0
122450,55,111,50,12,90
122453,112,286,0,247,0
122454,47,10,0,0,0
122455,32,0,0,0,0
122456,0,1,0,0,0
122458,0,0,0,48,0
122459,0,0,0,44,0
122461,53,0,0,0,0
122465,0,26,0,0,0
122472,0,0,0,1,0
122473,0,0,57,69,0
122478,0,0,0,156,0
122481,0,0,164,166,0
122484,0,108,0,75,0
122485,0,0,0,124,0
122486,0,4,0,0,0
122487,0,0,173,70,8
122490,0,0,0,86,0
122494,0,18,0,0,0
122496,0,0,0,192,0
122497,0,0,0,1,0
122499,0,0,0,23,0
122502,0,9,0,0,0
122504,0,5,0,0,0
122505,0,103,0,0,0
122507,0,0,0,128,4
122510,165,337,80,136,0
122511,0,8,0,0,0
122512,0,0,7,199,86
122513,0,0,0,29,9
122514,0,0,0,25,73
122521,0,32,0,0,0
122524,0,0,0,195,33
122528,0,138,0,18,0
122532,0,0,0,96,0
122533,107,0,147,0,0
122536,0,0,203,82,13
122538,0,0,0,1,0
122543,33,61,73,0,0
122544,0,0,0,63,88
122545,99,158,0,0,0
122546,0,47,0,0,0
122547,0,0,0,61,0
122548,0,80,37,0,0
122557,0,0,0,29,0
